DATE_KEY,YEAR,MONTH,DAY,WEEKDAY,IS_WEEKDAY,FISCAL_YEAR,FISCAL_QUARTER,FISCAL_YEAR_LABEL
2019-03-29,2019,3,29,金,1,2018,Q3,2018年度
2019-03-30,2019,3,30,土,0,2018,Q3,2018年度
2019-03-31,2019,3,31,日,0,2018,Q3,2018年度
2019-04-01,2019,4,1,月,1,2019,Q1,2019年度
2019-04-02,2019,4,2,火,1,2019,Q1,2019年度
2019-04-03,2019,4,3,水,1,2019,Q1,2019年度
2019-04-04,2019,4,4,木,1,2019,Q1,2019年度
2019-04-05,2019,4,5,金,1,2019,Q1,2019年度
2019-04-06,2019,4,6,土,0,2019,Q1,2019年度
2019-04-07,2019,4,7,日,0,2019,Q1,2019年度
2019-04-08,2019,4,8,月,1,2019,Q1,2019年度
2019-04-09,2019,4,9,火,1,2019,Q1,2019年度
2019-04-10,2019,4,10,水,1,2019,Q1,2019年度
2019-04-11,2019,4,11,木,1,2019,Q1,2019年度
2019-04-12,2019,4,12,金,1,2019,Q1,2019年度
2019-04-13,2019,4,13,土,0,2019,Q1,2019年度
2019-04-14,2019,4,14,日,0,2019,Q1,2019年度
2019-04-15,2019,4,15,月,1,2019,Q1,2019年度
2019-04-16,2019,4,16,火,1,2019,Q1,2019年度
2019-04-17,2019,4,17,水,1,2019,Q1,2019年度
2019-04-18,2019,4,18,木,1,2019,Q1,2019年度
2019-04-19,2019,4,19,金,1,2019,Q1,2019年度
2019-04-20,2019,4,20,土,0,2019,Q1,2019年度
2019-04-21,2019,4,21,日,0,2019,Q1,2019年度
2019-04-22,2019,4,22,月,1,2019,Q1,2019年度
2019-04-23,2019,4,23,火,1,2019,Q1,2019年度
2019-04-24,2019,4,24,水,1,2019,Q1,2019年度
2019-04-25,2019,4,25,木,1,2019,Q1,2019年度
2019-04-26,2019,4,26,金,1,2019,Q1,2019年度
2019-04-27,2019,4,27,土,0,2019,Q1,2019年度
2019-04-28,2019,4,28,日,0,2019,Q1,2019年度
2019-04-29,2019,4,29,月,1,2019,Q1,2019年度
2019-04-30,2019,4,30,火,1,2019,Q1,2019年度
2019-05-01,2019,5,1,水,1,2019,Q1,2019年度
2019-05-02,2019,5,2,木,1,2019,Q1,2019年度
2019-05-03,2019,5,3,金,1,2019,Q1,2019年度
2019-05-04,2019,5,4,土,0,2019,Q1,2019年度
2019-05-05,2019,5,5,日,0,2019,Q1,2019年度
2019-05-06,2019,5,6,月,1,2019,Q1,2019年度
2019-05-07,2019,5,7,火,1,2019,Q1,2019年度
2019-05-08,2019,5,8,水,1,2019,Q1,2019年度
2019-05-09,2019,5,9,木,1,2019,Q1,2019年度
2019-05-10,2019,5,10,金,1,2019,Q1,2019年度
2019-05-11,2019,5,11,土,0,2019,Q1,2019年度
2019-05-12,2019,5,12,日,0,2019,Q1,2019年度
2019-05-13,2019,5,13,月,1,2019,Q1,2019年度
2019-05-14,2019,5,14,火,1,2019,Q1,2019年度
2019-05-15,2019,5,15,水,1,2019,Q1,2019年度
2019-05-16,2019,5,16,木,1,2019,Q1,2019年度
2019-05-17,2019,5,17,金,1,2019,Q1,2019年度
2019-05-18,2019,5,18,土,0,2019,Q1,2019年度
2019-05-19,2019,5,19,日,0,2019,Q1,2019年度
2019-05-20,2019,5,20,月,1,2019,Q1,2019年度
2019-05-21,2019,5,21,火,1,2019,Q1,2019年度
2019-05-22,2019,5,22,水,1,2019,Q1,2019年度
2019-05-23,2019,5,23,木,1,2019,Q1,2019年度
2019-05-24,2019,5,24,金,1,2019,Q1,2019年度
2019-05-25,2019,5,25,土,0,2019,Q1,2019年度
2019-05-26,2019,5,26,日,0,2019,Q1,2019年度
2019-05-27,2019,5,27,月,1,2019,Q1,2019年度
2019-05-28,2019,5,28,火,1,2019,Q1,2019年度
2019-05-29,2019,5,29,水,1,2019,Q1,2019年度
2019-05-30,2019,5,30,木,1,2019,Q1,2019年度
2019-05-31,2019,5,31,金,1,2019,Q1,2019年度
2019-06-01,2019,6,1,土,0,2019,Q1,2019年度
2019-06-02,2019,6,2,日,0,2019,Q1,2019年度
2019-06-03,2019,6,3,月,1,2019,Q1,2019年度
2019-06-04,2019,6,4,火,1,2019,Q1,2019年度
2019-06-05,2019,6,5,水,1,2019,Q1,2019年度
2019-06-06,2019,6,6,木,1,2019,Q1,2019年度
2019-06-07,2019,6,7,金,1,2019,Q1,2019年度
2019-06-08,2019,6,8,土,0,2019,Q1,2019年度
2019-06-09,2019,6,9,日,0,2019,Q1,2019年度
2019-06-10,2019,6,10,月,1,2019,Q1,2019年度
2019-06-11,2019,6,11,火,1,2019,Q1,2019年度
2019-06-12,2019,6,12,水,1,2019,Q1,2019年度
2019-06-13,2019,6,13,木,1,2019,Q1,2019年度
2019-06-14,2019,6,14,金,1,2019,Q1,2019年度
2019-06-15,2019,6,15,土,0,2019,Q1,2019年度
2019-06-16,2019,6,16,日,0,2019,Q1,2019年度
2019-06-17,2019,6,17,月,1,2019,Q1,2019年度
2019-06-18,2019,6,18,火,1,2019,Q1,2019年度
2019-06-19,2019,6,19,水,1,2019,Q1,2019年度
2019-06-20,2019,6,20,木,1,2019,Q1,2019年度
2019-06-21,2019,6,21,金,1,2019,Q1,2019年度
2019-06-22,2019,6,22,土,0,2019,Q1,2019年度
2019-06-23,2019,6,23,日,0,2019,Q1,2019年度
2019-06-24,2019,6,24,月,1,2019,Q1,2019年度
2019-06-25,2019,6,25,火,1,2019,Q1,2019年度
2019-06-26,2019,6,26,水,1,2019,Q1,2019年度
2019-06-27,2019,6,27,木,1,2019,Q1,2019年度
2019-06-28,2019,6,28,金,1,2019,Q1,2019年度
2019-06-29,2019,6,29,土,0,2019,Q1,2019年度
2019-06-30,2019,6,30,日,0,2019,Q1,2019年度
2019-07-01,2019,7,1,月,1,2019,Q2,2019年度
2019-07-02,2019,7,2,火,1,2019,Q2,2019年度
2019-07-03,2019,7,3,水,1,2019,Q2,2019年度
2019-07-04,2019,7,4,木,1,2019,Q2,2019年度
2019-07-05,2019,7,5,金,1,2019,Q2,2019年度
2019-07-06,2019,7,6,土,0,2019,Q2,2019年度
2019-07-07,2019,7,7,日,0,2019,Q2,2019年度
2019-07-08,2019,7,8,月,1,2019,Q2,2019年度
2019-07-09,2019,7,9,火,1,2019,Q2,2019年度
2019-07-10,2019,7,10,水,1,2019,Q2,2019年度
2019-07-11,2019,7,11,木,1,2019,Q2,2019年度
2019-07-12,2019,7,12,金,1,2019,Q2,2019年度
2019-07-13,2019,7,13,土,0,2019,Q2,2019年度
2019-07-14,2019,7,14,日,0,2019,Q2,2019年度
2019-07-15,2019,7,15,月,1,2019,Q2,2019年度
2019-07-16,2019,7,16,火,1,2019,Q2,2019年度
2019-07-17,2019,7,17,水,1,2019,Q2,2019年度
2019-07-18,2019,7,18,木,1,2019,Q2,2019年度
2019-07-19,2019,7,19,金,1,2019,Q2,2019年度
2019-07-20,2019,7,20,土,0,2019,Q2,2019年度
2019-07-21,2019,7,21,日,0,2019,Q2,2019年度
2019-07-22,2019,7,22,月,1,2019,Q2,2019年度
2019-07-23,2019,7,23,火,1,2019,Q2,2019年度
2019-07-24,2019,7,24,水,1,2019,Q2,2019年度
2019-07-25,2019,7,25,木,1,2019,Q2,2019年度
2019-07-26,2019,7,26,金,1,2019,Q2,2019年度
2019-07-27,2019,7,27,土,0,2019,Q2,2019年度
2019-07-28,2019,7,28,日,0,2019,Q2,2019年度
2019-07-29,2019,7,29,月,1,2019,Q2,2019年度
2019-07-30,2019,7,30,火,1,2019,Q2,2019年度
2019-07-31,2019,7,31,水,1,2019,Q2,2019年度
2019-08-01,2019,8,1,木,1,2019,Q2,2019年度
2019-08-02,2019,8,2,金,1,2019,Q2,2019年度
2019-08-03,2019,8,3,土,0,2019,Q2,2019年度
2019-08-04,2019,8,4,日,0,2019,Q2,2019年度
2019-08-05,2019,8,5,月,1,2019,Q2,2019年度
2019-08-06,2019,8,6,火,1,2019,Q2,2019年度
2019-08-07,2019,8,7,水,1,2019,Q2,2019年度
2019-08-08,2019,8,8,木,1,2019,Q2,2019年度
2019-08-09,2019,8,9,金,1,2019,Q2,2019年度
2019-08-10,2019,8,10,土,0,2019,Q2,2019年度
2019-08-11,2019,8,11,日,0,2019,Q2,2019年度
2019-08-12,2019,8,12,月,1,2019,Q2,2019年度
2019-08-13,2019,8,13,火,1,2019,Q2,2019年度
2019-08-14,2019,8,14,水,1,2019,Q2,2019年度
2019-08-15,2019,8,15,木,1,2019,Q2,2019年度
2019-08-16,2019,8,16,金,1,2019,Q2,2019年度
2019-08-17,2019,8,17,土,0,2019,Q2,2019年度
2019-08-18,2019,8,18,日,0,2019,Q2,2019年度
2019-08-19,2019,8,19,月,1,2019,Q2,2019年度
2019-08-20,2019,8,20,火,1,2019,Q2,2019年度
2019-08-21,2019,8,21,水,1,2019,Q2,2019年度
2019-08-22,2019,8,22,木,1,2019,Q2,2019年度
2019-08-23,2019,8,23,金,1,2019,Q2,2019年度
2019-08-24,2019,8,24,土,0,2019,Q2,2019年度
2019-08-25,2019,8,25,日,0,2019,Q2,2019年度
2019-08-26,2019,8,26,月,1,2019,Q2,2019年度
2019-08-27,2019,8,27,火,1,2019,Q2,2019年度
2019-08-28,2019,8,28,水,1,2019,Q2,2019年度
2019-08-29,2019,8,29,木,1,2019,Q2,2019年度
2019-08-30,2019,8,30,金,1,2019,Q2,2019年度
2019-08-31,2019,8,31,土,0,2019,Q2,2019年度
2019-09-01,2019,9,1,日,0,2019,Q2,2019年度
2019-09-02,2019,9,2,月,1,2019,Q2,2019年度
2019-09-03,2019,9,3,火,1,2019,Q2,2019年度
2019-09-04,2019,9,4,水,1,2019,Q2,2019年度
2019-09-05,2019,9,5,木,1,2019,Q2,2019年度
2019-09-06,2019,9,6,金,1,2019,Q2,2019年度
2019-09-07,2019,9,7,土,0,2019,Q2,2019年度
2019-09-08,2019,9,8,日,0,2019,Q2,2019年度
2019-09-09,2019,9,9,月,1,2019,Q2,2019年度
2019-09-10,2019,9,10,火,1,2019,Q2,2019年度
2019-09-11,2019,9,11,水,1,2019,Q2,2019年度
2019-09-12,2019,9,12,木,1,2019,Q2,2019年度
2019-09-13,2019,9,13,金,1,2019,Q2,2019年度
2019-09-14,2019,9,14,土,0,2019,Q2,2019年度
2019-09-15,2019,9,15,日,0,2019,Q2,2019年度
2019-09-16,2019,9,16,月,1,2019,Q2,2019年度
2019-09-17,2019,9,17,火,1,2019,Q2,2019年度
2019-09-18,2019,9,18,水,1,2019,Q2,2019年度
2019-09-19,2019,9,19,木,1,2019,Q2,2019年度
2019-09-20,2019,9,20,金,1,2019,Q2,2019年度
2019-09-21,2019,9,21,土,0,2019,Q2,2019年度
2019-09-22,2019,9,22,日,0,2019,Q2,2019年度
2019-09-23,2019,9,23,月,1,2019,Q2,2019年度
2019-09-24,2019,9,24,火,1,2019,Q2,2019年度
2019-09-25,2019,9,25,水,1,2019,Q2,2019年度
2019-09-26,2019,9,26,木,1,2019,Q2,2019年度
2019-09-27,2019,9,27,金,1,2019,Q2,2019年度
2019-09-28,2019,9,28,土,0,2019,Q2,2019年度
2019-09-29,2019,9,29,日,0,2019,Q2,2019年度
2019-09-30,2019,9,30,月,1,2019,Q2,2019年度
2019-10-01,2019,10,1,火,1,2019,Q3,2019年度
2019-10-02,2019,10,2,水,1,2019,Q3,2019年度
2019-10-03,2019,10,3,木,1,2019,Q3,2019年度
2019-10-04,2019,10,4,金,1,2019,Q3,2019年度
2019-10-05,2019,10,5,土,0,2019,Q3,2019年度
2019-10-06,2019,10,6,日,0,2019,Q3,2019年度
2019-10-07,2019,10,7,月,1,2019,Q3,2019年度
2019-10-08,2019,10,8,火,1,2019,Q3,2019年度
2019-10-09,2019,10,9,水,1,2019,Q3,2019年度
2019-10-10,2019,10,10,木,1,2019,Q3,2019年度
2019-10-11,2019,10,11,金,1,2019,Q3,2019年度
2019-10-12,2019,10,12,土,0,2019,Q3,2019年度
2019-10-13,2019,10,13,日,0,2019,Q3,2019年度
2019-10-14,2019,10,14,月,1,2019,Q3,2019年度
2019-10-15,2019,10,15,火,1,2019,Q3,2019年度
2019-10-16,2019,10,16,水,1,2019,Q3,2019年度
2019-10-17,2019,10,17,木,1,2019,Q3,2019年度
2019-10-18,2019,10,18,金,1,2019,Q3,2019年度
2019-10-19,2019,10,19,土,0,2019,Q3,2019年度
2019-10-20,2019,10,20,日,0,2019,Q3,2019年度
2019-10-21,2019,10,21,月,1,2019,Q3,2019年度
2019-10-22,2019,10,22,火,1,2019,Q3,2019年度
2019-10-23,2019,10,23,水,1,2019,Q3,2019年度
2019-10-24,2019,10,24,木,1,2019,Q3,2019年度
2019-10-25,2019,10,25,金,1,2019,Q3,2019年度
2019-10-26,2019,10,26,土,0,2019,Q3,2019年度
2019-10-27,2019,10,27,日,0,2019,Q3,2019年度
2019-10-28,2019,10,28,月,1,2019,Q3,2019年度
2019-10-29,2019,10,29,火,1,2019,Q3,2019年度
2019-10-30,2019,10,30,水,1,2019,Q3,2019年度
2019-10-31,2019,10,31,木,1,2019,Q3,2019年度
2019-11-01,2019,11,1,金,1,2019,Q3,2019年度
2019-11-02,2019,11,2,土,0,2019,Q3,2019年度
2019-11-03,2019,11,3,日,0,2019,Q3,2019年度
2019-11-04,2019,11,4,月,1,2019,Q3,2019年度
2019-11-05,2019,11,5,火,1,2019,Q3,2019年度
2019-11-06,2019,11,6,水,1,2019,Q3,2019年度
2019-11-07,2019,11,7,木,1,2019,Q3,2019年度
2019-11-08,2019,11,8,金,1,2019,Q3,2019年度
2019-11-09,2019,11,9,土,0,2019,Q3,2019年度
2019-11-10,2019,11,10,日,0,2019,Q3,2019年度
2019-11-11,2019,11,11,月,1,2019,Q3,2019年度
2019-11-12,2019,11,12,火,1,2019,Q3,2019年度
2019-11-13,2019,11,13,水,1,2019,Q3,2019年度
2019-11-14,2019,11,14,木,1,2019,Q3,2019年度
2019-11-15,2019,11,15,金,1,2019,Q3,2019年度
2019-11-16,2019,11,16,土,0,2019,Q3,2019年度
2019-11-17,2019,11,17,日,0,2019,Q3,2019年度
2019-11-18,2019,11,18,月,1,2019,Q3,2019年度
2019-11-19,2019,11,19,火,1,2019,Q3,2019年度
2019-11-20,2019,11,20,水,1,2019,Q3,2019年度
2019-11-21,2019,11,21,木,1,2019,Q3,2019年度
2019-11-22,2019,11,22,金,1,2019,Q3,2019年度
2019-11-23,2019,11,23,土,0,2019,Q3,2019年度
2019-11-24,2019,11,24,日,0,2019,Q3,2019年度
2019-11-25,2019,11,25,月,1,2019,Q3,2019年度
2019-11-26,2019,11,26,火,1,2019,Q3,2019年度
2019-11-27,2019,11,27,水,1,2019,Q3,2019年度
2019-11-28,2019,11,28,木,1,2019,Q3,2019年度
2019-11-29,2019,11,29,金,1,2019,Q3,2019年度
2019-11-30,2019,11,30,土,0,2019,Q3,2019年度
2019-12-01,2019,12,1,日,0,2019,Q3,2019年度
2019-12-02,2019,12,2,月,1,2019,Q3,2019年度
2019-12-03,2019,12,3,火,1,2019,Q3,2019年度
2019-12-04,2019,12,4,水,1,2019,Q3,2019年度
2019-12-05,2019,12,5,木,1,2019,Q3,2019年度
2019-12-06,2019,12,6,金,1,2019,Q3,2019年度
2019-12-07,2019,12,7,土,0,2019,Q3,2019年度
2019-12-08,2019,12,8,日,0,2019,Q3,2019年度
2019-12-09,2019,12,9,月,1,2019,Q3,2019年度
2019-12-10,2019,12,10,火,1,2019,Q3,2019年度
2019-12-11,2019,12,11,水,1,2019,Q3,2019年度
2019-12-12,2019,12,12,木,1,2019,Q3,2019年度
2019-12-13,2019,12,13,金,1,2019,Q3,2019年度
2019-12-14,2019,12,14,土,0,2019,Q3,2019年度
2019-12-15,2019,12,15,日,0,2019,Q3,2019年度
2019-12-16,2019,12,16,月,1,2019,Q3,2019年度
2019-12-17,2019,12,17,火,1,2019,Q3,2019年度
2019-12-18,2019,12,18,水,1,2019,Q3,2019年度
2019-12-19,2019,12,19,木,1,2019,Q3,2019年度
2019-12-20,2019,12,20,金,1,2019,Q3,2019年度
2019-12-21,2019,12,21,土,0,2019,Q3,2019年度
2019-12-22,2019,12,22,日,0,2019,Q3,2019年度
2019-12-23,2019,12,23,月,1,2019,Q3,2019年度
2019-12-24,2019,12,24,火,1,2019,Q3,2019年度
2019-12-25,2019,12,25,水,1,2019,Q3,2019年度
2019-12-26,2019,12,26,木,1,2019,Q3,2019年度
2019-12-27,2019,12,27,金,1,2019,Q3,2019年度
2019-12-28,2019,12,28,土,0,2019,Q3,2019年度
2019-12-29,2019,12,29,日,0,2019,Q3,2019年度
2019-12-30,2019,12,30,月,1,2019,Q3,2019年度
2019-12-31,2019,12,31,火,1,2019,Q3,2019年度
2020-01-01,2020,1,1,水,1,2019,Q3,2019年度
2020-01-02,2020,1,2,木,1,2019,Q3,2019年度
2020-01-03,2020,1,3,金,1,2019,Q3,2019年度
2020-01-04,2020,1,4,土,0,2019,Q3,2019年度
2020-01-05,2020,1,5,日,0,2019,Q3,2019年度
2020-01-06,2020,1,6,月,1,2019,Q3,2019年度
2020-01-07,2020,1,7,火,1,2019,Q3,2019年度
2020-01-08,2020,1,8,水,1,2019,Q3,2019年度
2020-01-09,2020,1,9,木,1,2019,Q3,2019年度
2020-01-10,2020,1,10,金,1,2019,Q3,2019年度
2020-01-11,2020,1,11,土,0,2019,Q3,2019年度
2020-01-12,2020,1,12,日,0,2019,Q3,2019年度
2020-01-13,2020,1,13,月,1,2019,Q3,2019年度
2020-01-14,2020,1,14,火,1,2019,Q3,2019年度
2020-01-15,2020,1,15,水,1,2019,Q3,2019年度
2020-01-16,2020,1,16,木,1,2019,Q3,2019年度
2020-01-17,2020,1,17,金,1,2019,Q3,2019年度
2020-01-18,2020,1,18,土,0,2019,Q3,2019年度
2020-01-19,2020,1,19,日,0,2019,Q3,2019年度
2020-01-20,2020,1,20,月,1,2019,Q3,2019年度
2020-01-21,2020,1,21,火,1,2019,Q3,2019年度
2020-01-22,2020,1,22,水,1,2019,Q3,2019年度
2020-01-23,2020,1,23,木,1,2019,Q3,2019年度
2020-01-24,2020,1,24,金,1,2019,Q3,2019年度
2020-01-25,2020,1,25,土,0,2019,Q3,2019年度
2020-01-26,2020,1,26,日,0,2019,Q3,2019年度
2020-01-27,2020,1,27,月,1,2019,Q3,2019年度
2020-01-28,2020,1,28,火,1,2019,Q3,2019年度
2020-01-29,2020,1,29,水,1,2019,Q3,2019年度
2020-01-30,2020,1,30,木,1,2019,Q3,2019年度
2020-01-31,2020,1,31,金,1,2019,Q3,2019年度
2020-02-01,2020,2,1,土,0,2019,Q3,2019年度
2020-02-02,2020,2,2,日,0,2019,Q3,2019年度
2020-02-03,2020,2,3,月,1,2019,Q3,2019年度
2020-02-04,2020,2,4,火,1,2019,Q3,2019年度
2020-02-05,2020,2,5,水,1,2019,Q3,2019年度
2020-02-06,2020,2,6,木,1,2019,Q3,2019年度
2020-02-07,2020,2,7,金,1,2019,Q3,2019年度
2020-02-08,2020,2,8,土,0,2019,Q3,2019年度
2020-02-09,2020,2,9,日,0,2019,Q3,2019年度
2020-02-10,2020,2,10,月,1,2019,Q3,2019年度
2020-02-11,2020,2,11,火,1,2019,Q3,2019年度
2020-02-12,2020,2,12,水,1,2019,Q3,2019年度
2020-02-13,2020,2,13,木,1,2019,Q3,2019年度
2020-02-14,2020,2,14,金,1,2019,Q3,2019年度
2020-02-15,2020,2,15,土,0,2019,Q3,2019年度
2020-02-16,2020,2,16,日,0,2019,Q3,2019年度
2020-02-17,2020,2,17,月,1,2019,Q3,2019年度
2020-02-18,2020,2,18,火,1,2019,Q3,2019年度
2020-02-19,2020,2,19,水,1,2019,Q3,2019年度
2020-02-20,2020,2,20,木,1,2019,Q3,2019年度
2020-02-21,2020,2,21,金,1,2019,Q3,2019年度
2020-02-22,2020,2,22,土,0,2019,Q3,2019年度
2020-02-23,2020,2,23,日,0,2019,Q3,2019年度
2020-02-24,2020,2,24,月,1,2019,Q3,2019年度
2020-02-25,2020,2,25,火,1,2019,Q3,2019年度
2020-02-26,2020,2,26,水,1,2019,Q3,2019年度
2020-02-27,2020,2,27,木,1,2019,Q3,2019年度
2020-02-28,2020,2,28,金,1,2019,Q3,2019年度
2020-02-29,2020,2,29,土,0,2019,Q3,2019年度
2020-03-01,2020,3,1,日,0,2019,Q3,2019年度
2020-03-02,2020,3,2,月,1,2019,Q3,2019年度
2020-03-03,2020,3,3,火,1,2019,Q3,2019年度
2020-03-04,2020,3,4,水,1,2019,Q3,2019年度
2020-03-05,2020,3,5,木,1,2019,Q3,2019年度
2020-03-06,2020,3,6,金,1,2019,Q3,2019年度
2020-03-07,2020,3,7,土,0,2019,Q3,2019年度
2020-03-08,2020,3,8,日,0,2019,Q3,2019年度
2020-03-09,2020,3,9,月,1,2019,Q3,2019年度
2020-03-10,2020,3,10,火,1,2019,Q3,2019年度
2020-03-11,2020,3,11,水,1,2019,Q3,2019年度
2020-03-12,2020,3,12,木,1,2019,Q3,2019年度
2020-03-13,2020,3,13,金,1,2019,Q3,2019年度
2020-03-14,2020,3,14,土,0,2019,Q3,2019年度
2020-03-15,2020,3,15,日,0,2019,Q3,2019年度
2020-03-16,2020,3,16,月,1,2019,Q3,2019年度
2020-03-17,2020,3,17,火,1,2019,Q3,2019年度
2020-03-18,2020,3,18,水,1,2019,Q3,2019年度
2020-03-19,2020,3,19,木,1,2019,Q3,2019年度
2020-03-20,2020,3,20,金,1,2019,Q3,2019年度
2020-03-21,2020,3,21,土,0,2019,Q3,2019年度
2020-03-22,2020,3,22,日,0,2019,Q3,2019年度
2020-03-23,2020,3,23,月,1,2019,Q3,2019年度
2020-03-24,2020,3,24,火,1,2019,Q3,2019年度
2020-03-25,2020,3,25,水,1,2019,Q3,2019年度
2020-03-26,2020,3,26,木,1,2019,Q3,2019年度
2020-03-27,2020,3,27,金,1,2019,Q3,2019年度
2020-03-28,2020,3,28,土,0,2019,Q3,2019年度
2020-03-29,2020,3,29,日,0,2019,Q3,2019年度
2020-03-30,2020,3,30,月,1,2019,Q3,2019年度
2020-03-31,2020,3,31,火,1,2019,Q3,2019年度
2020-04-01,2020,4,1,水,1,2020,Q1,2020年度
2020-04-02,2020,4,2,木,1,2020,Q1,2020年度
2020-04-03,2020,4,3,金,1,2020,Q1,2020年度
2020-04-04,2020,4,4,土,0,2020,Q1,2020年度
2020-04-05,2020,4,5,日,0,2020,Q1,2020年度
2020-04-06,2020,4,6,月,1,2020,Q1,2020年度
2020-04-07,2020,4,7,火,1,2020,Q1,2020年度
2020-04-08,2020,4,8,水,1,2020,Q1,2020年度
2020-04-09,2020,4,9,木,1,2020,Q1,2020年度
2020-04-10,2020,4,10,金,1,2020,Q1,2020年度
2020-04-11,2020,4,11,土,0,2020,Q1,2020年度
2020-04-12,2020,4,12,日,0,2020,Q1,2020年度
2020-04-13,2020,4,13,月,1,2020,Q1,2020年度
2020-04-14,2020,4,14,火,1,2020,Q1,2020年度
2020-04-15,2020,4,15,水,1,2020,Q1,2020年度
2020-04-16,2020,4,16,木,1,2020,Q1,2020年度
2020-04-17,2020,4,17,金,1,2020,Q1,2020年度
2020-04-18,2020,4,18,土,0,2020,Q1,2020年度
2020-04-19,2020,4,19,日,0,2020,Q1,2020年度
2020-04-20,2020,4,20,月,1,2020,Q1,2020年度
2020-04-21,2020,4,21,火,1,2020,Q1,2020年度
2020-04-22,2020,4,22,水,1,2020,Q1,2020年度
2020-04-23,2020,4,23,木,1,2020,Q1,2020年度
2020-04-24,2020,4,24,金,1,2020,Q1,2020年度
2020-04-25,2020,4,25,土,0,2020,Q1,2020年度
2020-04-26,2020,4,26,日,0,2020,Q1,2020年度
2020-04-27,2020,4,27,月,1,2020,Q1,2020年度
2020-04-28,2020,4,28,火,1,2020,Q1,2020年度
2020-04-29,2020,4,29,水,1,2020,Q1,2020年度
2020-04-30,2020,4,30,木,1,2020,Q1,2020年度
2020-05-01,2020,5,1,金,1,2020,Q1,2020年度
2020-05-02,2020,5,2,土,0,2020,Q1,2020年度
2020-05-03,2020,5,3,日,0,2020,Q1,2020年度
2020-05-04,2020,5,4,月,1,2020,Q1,2020年度
2020-05-05,2020,5,5,火,1,2020,Q1,2020年度
2020-05-06,2020,5,6,水,1,2020,Q1,2020年度
2020-05-07,2020,5,7,木,1,2020,Q1,2020年度
2020-05-08,2020,5,8,金,1,2020,Q1,2020年度
2020-05-09,2020,5,9,土,0,2020,Q1,2020年度
2020-05-10,2020,5,10,日,0,2020,Q1,2020年度
2020-05-11,2020,5,11,月,1,2020,Q1,2020年度
2020-05-12,2020,5,12,火,1,2020,Q1,2020年度
2020-05-13,2020,5,13,水,1,2020,Q1,2020年度
2020-05-14,2020,5,14,木,1,2020,Q1,2020年度
2020-05-15,2020,5,15,金,1,2020,Q1,2020年度
2020-05-16,2020,5,16,土,0,2020,Q1,2020年度
2020-05-17,2020,5,17,日,0,2020,Q1,2020年度
2020-05-18,2020,5,18,月,1,2020,Q1,2020年度
2020-05-19,2020,5,19,火,1,2020,Q1,2020年度
2020-05-20,2020,5,20,水,1,2020,Q1,2020年度
2020-05-21,2020,5,21,木,1,2020,Q1,2020年度
2020-05-22,2020,5,22,金,1,2020,Q1,2020年度
2020-05-23,2020,5,23,土,0,2020,Q1,2020年度
2020-05-24,2020,5,24,日,0,2020,Q1,2020年度
2020-05-25,2020,5,25,月,1,2020,Q1,2020年度
2020-05-26,2020,5,26,火,1,2020,Q1,2020年度
2020-05-27,2020,5,27,水,1,2020,Q1,2020年度
2020-05-28,2020,5,28,木,1,2020,Q1,2020年度
2020-05-29,2020,5,29,金,1,2020,Q1,2020年度
2020-05-30,2020,5,30,土,0,2020,Q1,2020年度
2020-05-31,2020,5,31,日,0,2020,Q1,2020年度
2020-06-01,2020,6,1,月,1,2020,Q1,2020年度
2020-06-02,2020,6,2,火,1,2020,Q1,2020年度
2020-06-03,2020,6,3,水,1,2020,Q1,2020年度
2020-06-04,2020,6,4,木,1,2020,Q1,2020年度
2020-06-05,2020,6,5,金,1,2020,Q1,2020年度
2020-06-06,2020,6,6,土,0,2020,Q1,2020年度
2020-06-07,2020,6,7,日,0,2020,Q1,2020年度
2020-06-08,2020,6,8,月,1,2020,Q1,2020年度
2020-06-09,2020,6,9,火,1,2020,Q1,2020年度
2020-06-10,2020,6,10,水,1,2020,Q1,2020年度
2020-06-11,2020,6,11,木,1,2020,Q1,2020年度
2020-06-12,2020,6,12,金,1,2020,Q1,2020年度
2020-06-13,2020,6,13,土,0,2020,Q1,2020年度
2020-06-14,2020,6,14,日,0,2020,Q1,2020年度
2020-06-15,2020,6,15,月,1,2020,Q1,2020年度
2020-06-16,2020,6,16,火,1,2020,Q1,2020年度
2020-06-17,2020,6,17,水,1,2020,Q1,2020年度
2020-06-18,2020,6,18,木,1,2020,Q1,2020年度
2020-06-19,2020,6,19,金,1,2020,Q1,2020年度
2020-06-20,2020,6,20,土,0,2020,Q1,2020年度
2020-06-21,2020,6,21,日,0,2020,Q1,2020年度
2020-06-22,2020,6,22,月,1,2020,Q1,2020年度
2020-06-23,2020,6,23,火,1,2020,Q1,2020年度
2020-06-24,2020,6,24,水,1,2020,Q1,2020年度
2020-06-25,2020,6,25,木,1,2020,Q1,2020年度
2020-06-26,2020,6,26,金,1,2020,Q1,2020年度
2020-06-27,2020,6,27,土,0,2020,Q1,2020年度
2020-06-28,2020,6,28,日,0,2020,Q1,2020年度
2020-06-29,2020,6,29,月,1,2020,Q1,2020年度
2020-06-30,2020,6,30,火,1,2020,Q1,2020年度
2020-07-01,2020,7,1,水,1,2020,Q2,2020年度
2020-07-02,2020,7,2,木,1,2020,Q2,2020年度
2020-07-03,2020,7,3,金,1,2020,Q2,2020年度
2020-07-04,2020,7,4,土,0,2020,Q2,2020年度
