OPP_ID,DATE_KEY,ACCOUNT_ID,SEGMENT_ID,PRODUCT_ID,SALES_REP_ID,OPP_NAME,STAGE,STAGE_ID,AMOUNT,PROBABILITY,EXPECTED_CLOSE_DATE,CLOSE_DATE,DAYS_IN_STAGE,IS_WON,IS_LOST,IS_OPEN,COMPETITOR,CROSS_SELL_POTENTIAL,ACTIVITY_COUNT,CREATED_DATE
OPP-1516,2016-01-01,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,失注,8,5000000,0,2016-04-04,2016-04-04,0,0,1,0,アルファラバル,1,8,2016-01-01
OPP-1517,2015-07-15,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,25000000,0,2015-10-26,2015-10-26,0,0,1,0,なし,1,11,2015-07-15
OPP-1518,2015-09-17,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,受注,7,4000000,100,2015-11-04,2015-11-04,0,1,0,0,アルファラバル,1,7,2015-09-17
OPP-1519,2015-08-11,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,16000000,100,2016-01-03,2016-01-03,0,1,0,0,なし,1,11,2015-08-11
OPP-1520,2015-05-31,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,失注,8,9000000,0,2015-09-04,2015-09-04,0,0,1,0,なし,1,4,2015-05-31
OPP-1521,2015-12-14,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,13000000,100,2016-03-30,2016-03-30,0,1,0,0,なし,1,6,2015-12-14
OPP-1522,2016-03-04,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,受注,7,9000000,100,2016-05-13,2016-05-13,0,1,0,0,なし,1,6,2016-03-04
OPP-1523,2016-02-19,A019,SEG003,P201,SR09,住友化学 ボールバルブ,受注,7,4000000,100,2016-06-23,2016-06-23,0,1,0,0,アルファラバル,1,5,2016-02-19
OPP-1524,2015-10-19,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,失注,8,7000000,0,2015-11-12,2015-11-12,0,0,1,0,SPX FLOW,1,8,2015-10-19
OPP-1525,2016-02-25,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,14000000,0,2016-03-28,2016-03-28,0,0,1,0,GEA,1,5,2016-02-25
OPP-1526,2016-03-09,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,2000000,0,2016-03-29,2016-03-29,0,0,1,0,不明,1,10,2016-03-09
OPP-1527,2015-08-07,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,21000000,100,2016-02-01,2016-02-01,0,1,0,0,なし,1,10,2015-08-07
OPP-1528,2016-02-12,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,4000000,100,2016-05-01,2016-05-01,0,1,0,0,SPX FLOW,1,12,2016-02-12
OPP-1529,2016-03-21,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,14000000,0,2016-06-15,2016-06-15,0,0,1,0,なし,1,8,2016-03-21
OPP-1530,2015-08-05,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,2000000,0,2015-11-18,2015-11-18,0,0,1,0,なし,1,9,2015-08-05
OPP-1531,2015-09-17,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,14000000,0,2015-11-29,2015-11-29,0,0,1,0,なし,1,8,2015-09-17
OPP-1532,2016-02-25,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,4000000,0,2016-04-14,2016-04-14,0,0,1,0,不明,1,5,2016-02-25
OPP-1533,2016-02-15,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,22000000,100,2016-04-04,2016-04-04,0,1,0,0,アルファラバル,1,13,2016-02-15
OPP-1534,2016-01-28,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,受注,7,18000000,100,2016-03-07,2016-03-07,0,1,0,0,なし,1,9,2016-01-28
OPP-1535,2015-07-24,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,13000000,0,2015-10-21,2015-10-21,0,0,1,0,なし,1,7,2015-07-24
OPP-1536,2015-10-21,A019,SEG003,P201,SR09,住友化学 ボールバルブ,受注,7,7000000,100,2015-11-22,2015-11-22,0,1,0,0,なし,1,6,2015-10-21
OPP-1537,2015-06-21,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,受注,7,7000000,100,2015-12-12,2015-12-12,0,1,0,0,なし,1,7,2015-06-21
OPP-1538,2015-12-06,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,受注,7,4000000,100,2016-03-12,2016-03-12,0,1,0,0,SPX FLOW,1,6,2015-12-06
OPP-1539,2015-10-02,A019,SEG003,P201,SR08,住友化学 ボールバルブ,受注,7,11000000,100,2016-02-25,2016-02-25,0,1,0,0,アルファラバル,1,5,2015-10-02
OPP-1540,2015-12-23,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,22000000,0,2016-02-10,2016-02-10,0,0,1,0,不明,1,7,2015-12-23
OPP-1541,2015-10-05,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,20000000,0,2016-02-02,2016-02-02,0,0,1,0,アルファラバル,1,13,2015-10-05
OPP-1542,2015-09-28,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,11000000,0,2015-11-25,2015-11-25,0,0,1,0,なし,1,10,2015-09-28
OPP-1543,2015-11-12,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,受注,7,26000000,100,2015-12-31,2015-12-31,0,1,0,0,なし,1,15,2015-11-12
OPP-1544,2015-10-03,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,5000000,0,2016-01-29,2016-01-29,0,0,1,0,アルファラバル,1,15,2015-10-03
OPP-1545,2015-12-03,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,9000000,0,2016-02-16,2016-02-16,0,0,1,0,GEA,1,5,2015-12-03
OPP-1546,2015-06-05,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,10000000,0,2015-07-09,2015-07-09,0,0,1,0,GEA,1,3,2015-06-05
OPP-1547,2015-07-02,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,7000000,0,2015-09-05,2015-09-05,0,0,1,0,なし,1,14,2015-07-02
OPP-1548,2015-07-20,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,28000000,100,2015-12-17,2015-12-17,0,1,0,0,不明,1,12,2015-07-20
OPP-1549,2016-01-24,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,8000000,0,2016-03-01,2016-03-01,0,0,1,0,なし,1,15,2016-01-24
OPP-1550,2015-09-23,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,22000000,0,2015-12-22,2015-12-22,0,0,1,0,なし,1,4,2015-09-23
OPP-1551,2015-04-09,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,2000000,100,2015-09-15,2015-09-15,0,1,0,0,なし,1,9,2015-04-09
OPP-1552,2016-02-09,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,6000000,0,2016-06-02,2016-06-02,0,0,1,0,なし,1,13,2016-02-09
OPP-1553,2016-02-03,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,8000000,0,2016-02-17,2016-02-17,0,0,1,0,不明,1,15,2016-02-03
OPP-1554,2015-04-23,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,14000000,0,2015-06-30,2015-06-30,0,0,1,0,GEA,1,10,2015-04-23
OPP-1555,2016-03-22,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,16000000,0,2016-05-29,2016-05-29,0,0,1,0,GEA,1,7,2016-03-22
OPP-1556,2016-01-04,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,受注,7,7000000,100,2016-03-22,2016-03-22,0,1,0,0,アルファラバル,1,5,2016-01-04
OPP-1557,2016-03-01,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,受注,7,3000000,100,2016-06-19,2016-06-19,0,1,0,0,なし,1,10,2016-03-01
OPP-1558,2015-08-08,A015,SEG003,P201,SR08,花王 ボールバルブ,受注,7,8000000,100,2016-01-22,2016-01-22,0,1,0,0,なし,1,14,2015-08-08
OPP-1559,2015-10-29,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,15000000,0,2016-01-22,2016-01-22,0,0,1,0,なし,1,5,2015-10-29
OPP-1560,2016-01-21,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,19000000,100,2016-05-31,2016-05-31,0,1,0,0,なし,1,5,2016-01-21
OPP-1561,2016-03-24,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,失注,8,15000000,0,2016-04-19,2016-04-19,0,0,1,0,GEA,1,13,2016-03-24
OPP-1562,2016-03-16,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,13000000,0,2016-04-19,2016-04-19,0,0,1,0,なし,1,3,2016-03-16
OPP-1563,2015-11-09,A015,SEG003,P201,SR08,花王 ボールバルブ,受注,7,11000000,100,2016-02-14,2016-02-14,0,1,0,0,GEA,1,10,2015-11-09
OPP-1564,2015-10-23,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,11000000,0,2016-01-11,2016-01-11,0,0,1,0,SPX FLOW,1,14,2015-10-23
OPP-1565,2015-07-13,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,6000000,0,2015-11-06,2015-11-06,0,0,1,0,なし,1,9,2015-07-13
OPP-1566,2016-03-23,A019,SEG003,P201,SR08,住友化学 ボールバルブ,受注,7,7000000,100,2016-06-04,2016-06-04,0,1,0,0,なし,1,5,2016-03-23
OPP-1567,2015-05-15,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,失注,8,19000000,0,2015-09-05,2015-09-05,0,0,1,0,なし,1,10,2015-05-15
OPP-1568,2015-12-22,A015,SEG003,P203,SR09,花王 サニタリーバルブ,受注,7,19000000,100,2016-02-07,2016-02-07,0,1,0,0,アルファラバル,1,7,2015-12-22
OPP-1569,2015-08-20,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,受注,7,29000000,100,2015-11-07,2015-11-07,0,1,0,0,なし,1,9,2015-08-20
OPP-1570,2015-12-16,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,8000000,100,2016-02-02,2016-02-02,0,1,0,0,なし,1,9,2015-12-16
OPP-1571,2016-01-01,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,19000000,0,2016-03-28,2016-03-28,0,0,1,0,SPX FLOW,1,12,2016-01-01
OPP-1572,2015-11-21,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,15000000,0,2016-02-18,2016-02-18,0,0,1,0,不明,1,3,2015-11-21
OPP-1573,2016-02-19,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,3000000,0,2016-04-01,2016-04-01,0,0,1,0,なし,1,8,2016-02-19
OPP-1574,2015-04-05,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,11000000,0,2015-05-22,2015-05-22,0,0,1,0,GEA,1,7,2015-04-05
OPP-1575,2015-07-01,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,受注,7,2000000,100,2015-10-29,2015-10-29,0,1,0,0,GEA,1,7,2015-07-01
OPP-1576,2015-07-30,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,9000000,0,2015-09-15,2015-09-15,0,0,1,0,GEA,1,8,2015-07-30
OPP-1577,2015-05-25,A019,SEG003,P201,SR08,住友化学 ボールバルブ,受注,7,5000000,100,2015-07-14,2015-07-14,0,1,0,0,なし,1,15,2015-05-25
OPP-1578,2015-12-03,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,19000000,100,2016-03-22,2016-03-22,0,1,0,0,なし,1,14,2015-12-03
OPP-1579,2015-12-18,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,19000000,100,2016-03-13,2016-03-13,0,1,0,0,不明,1,5,2015-12-18
OPP-1580,2015-04-17,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,11000000,0,2015-06-20,2015-06-20,0,0,1,0,不明,1,5,2015-04-17
OPP-1581,2016-03-18,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,受注,7,10000000,100,2016-06-09,2016-06-09,0,1,0,0,なし,1,14,2016-03-18
OPP-1582,2015-08-11,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,受注,7,8000000,100,2015-11-16,2015-11-16,0,1,0,0,GEA,1,7,2015-08-11
OPP-1583,2015-11-04,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,受注,7,5000000,100,2016-03-08,2016-03-08,0,1,0,0,SPX FLOW,1,9,2015-11-04
OPP-1584,2016-01-20,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,12000000,0,2016-05-17,2016-05-17,0,0,1,0,アルファラバル,1,7,2016-01-20
OPP-1585,2015-06-16,A015,SEG003,P201,SR09,花王 ボールバルブ,受注,7,3000000,100,2015-07-18,2015-07-18,0,1,0,0,GEA,1,9,2015-06-16
OPP-1586,2015-09-09,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,11000000,0,2015-10-31,2015-10-31,0,0,1,0,SPX FLOW,1,13,2015-09-09
OPP-1587,2015-06-23,A015,SEG003,P203,SR08,花王 サニタリーバルブ,受注,7,6000000,100,2015-09-26,2015-09-26,0,1,0,0,なし,1,15,2015-06-23
OPP-1588,2015-10-02,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,4000000,0,2016-01-27,2016-01-27,0,0,1,0,SPX FLOW,1,8,2015-10-02
OPP-1589,2016-03-13,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,5000000,0,2016-04-21,2016-04-21,0,0,1,0,なし,1,5,2016-03-13
OPP-1590,2015-12-06,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,14000000,0,2016-02-15,2016-02-15,0,0,1,0,アルファラバル,1,9,2015-12-06
OPP-1591,2015-06-14,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,20000000,0,2015-09-17,2015-09-17,0,0,1,0,不明,1,8,2015-06-14
OPP-1592,2015-09-23,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,受注,7,3000000,100,2016-01-12,2016-01-12,0,1,0,0,なし,1,7,2015-09-23
OPP-1593,2015-08-17,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,20000000,0,2015-12-08,2015-12-08,0,0,1,0,不明,1,8,2015-08-17
OPP-1594,2015-04-12,A015,SEG003,P203,SR09,花王 サニタリーバルブ,受注,7,8000000,100,2015-07-11,2015-07-11,0,1,0,0,なし,1,7,2015-04-12
OPP-1595,2015-05-23,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,受注,7,8000000,100,2015-10-21,2015-10-21,0,1,0,0,なし,1,5,2015-05-23
OPP-1596,2015-05-13,A019,SEG003,P201,SR09,住友化学 ボールバルブ,受注,7,9000000,100,2015-07-21,2015-07-21,0,1,0,0,アルファラバル,1,9,2015-05-13
OPP-1597,2015-11-13,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,15000000,0,2015-12-13,2015-12-13,0,0,1,0,なし,1,7,2015-11-13
OPP-1598,2015-09-14,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,10000000,0,2015-11-26,2015-11-26,0,0,1,0,不明,1,13,2015-09-14
OPP-1599,2016-03-23,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,19000000,0,2016-06-20,2016-06-20,0,0,1,0,なし,1,10,2016-03-23
OPP-1600,2015-12-30,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,受注,7,20000000,100,2016-04-26,2016-04-26,0,1,0,0,なし,1,6,2015-12-30
OPP-1601,2015-08-12,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,受注,7,5000000,100,2015-09-13,2015-09-13,0,1,0,0,アルファラバル,1,5,2015-08-12
OPP-1602,2016-03-18,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,11000000,0,2016-07-06,2016-07-06,0,0,1,0,なし,1,7,2016-03-18
OPP-1603,2015-04-04,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,8000000,0,2015-05-12,2015-05-12,0,0,1,0,なし,1,9,2015-04-04
OPP-1604,2016-02-25,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,14000000,100,2016-06-30,2016-06-30,0,1,0,0,GEA,1,9,2016-02-25
OPP-1605,2016-02-08,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,7000000,0,2016-05-19,2016-05-19,0,0,1,0,SPX FLOW,1,7,2016-02-08
OPP-1606,2015-05-06,A015,SEG003,P203,SR09,花王 サニタリーバルブ,受注,7,8000000,100,2015-08-18,2015-08-18,0,1,0,0,アルファラバル,1,10,2015-05-06
OPP-1607,2015-12-08,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,受注,7,22000000,100,2016-01-11,2016-01-11,0,1,0,0,GEA,1,3,2015-12-08
OPP-1608,2015-08-23,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,受注,7,29000000,100,2016-01-12,2016-01-12,0,1,0,0,なし,1,5,2015-08-23
OPP-1609,2015-07-21,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,受注,7,1000000,100,2015-11-07,2015-11-07,0,1,0,0,不明,1,12,2015-07-21
OPP-1610,2015-06-14,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,受注,7,8000000,100,2015-10-22,2015-10-22,0,1,0,0,アルファラバル,1,10,2015-06-14
OPP-1611,2015-04-07,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,受注,7,10000000,100,2015-07-09,2015-07-09,0,1,0,0,なし,1,12,2015-04-07
OPP-1612,2015-05-19,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,6000000,0,2015-06-28,2015-06-28,0,0,1,0,なし,1,11,2015-05-19
OPP-1613,2015-04-22,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,7000000,0,2015-07-15,2015-07-15,0,0,1,0,なし,1,4,2015-04-22
OPP-1614,2015-04-27,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,5000000,0,2015-06-07,2015-06-07,0,0,1,0,アルファラバル,1,6,2015-04-27
OPP-1615,2015-08-20,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,3000000,0,2015-10-23,2015-10-23,0,0,1,0,不明,1,6,2015-08-20
OPP-1616,2015-11-30,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,10000000,0,2016-01-02,2016-01-02,0,0,1,0,SPX FLOW,1,6,2015-11-30
OPP-1617,2016-02-11,A015,SEG003,P201,SR08,花王 ボールバルブ,受注,7,2000000,100,2016-03-27,2016-03-27,0,1,0,0,アルファラバル,1,10,2016-02-11
OPP-1618,2015-06-04,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,24000000,0,2015-07-28,2015-07-28,0,0,1,0,なし,1,15,2015-06-04
OPP-1619,2015-10-11,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,受注,7,2000000,100,2015-12-14,2015-12-14,0,1,0,0,SPX FLOW,1,3,2015-10-11
OPP-1620,2016-03-22,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,7000000,0,2016-06-16,2016-06-16,0,0,1,0,GEA,1,8,2016-03-22
OPP-1621,2016-02-01,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,17000000,0,2016-04-25,2016-04-25,0,0,1,0,GEA,1,4,2016-02-01
OPP-1622,2015-08-13,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,11000000,0,2015-10-24,2015-10-24,0,0,1,0,アルファラバル,1,15,2015-08-13
OPP-1623,2016-02-12,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,26000000,0,2016-06-04,2016-06-04,0,0,1,0,なし,1,6,2016-02-12
OPP-1624,2015-07-07,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,16000000,0,2015-09-22,2015-09-22,0,0,1,0,不明,1,13,2015-07-07
OPP-1625,2015-09-12,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,受注,7,6000000,100,2016-02-22,2016-02-22,0,1,0,0,なし,1,4,2015-09-12
OPP-1626,2015-07-13,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,受注,7,11000000,100,2015-09-30,2015-09-30,0,1,0,0,アルファラバル,1,5,2015-07-13
OPP-1627,2016-03-25,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,17000000,0,2016-04-14,2016-04-14,0,0,1,0,SPX FLOW,1,6,2016-03-25
OPP-1628,2015-07-16,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,28000000,0,2015-11-13,2015-11-13,0,0,1,0,アルファラバル,1,12,2015-07-16
OPP-1629,2015-10-30,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,18000000,0,2016-02-22,2016-02-22,0,0,1,0,なし,1,5,2015-10-30
OPP-1630,2015-05-07,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,4000000,0,2015-05-30,2015-05-30,0,0,1,0,GEA,1,4,2015-05-07
OPP-1631,2015-07-08,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,5000000,0,2015-08-22,2015-08-22,0,0,1,0,なし,1,15,2015-07-08
OPP-1632,2016-01-21,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,受注,7,9000000,100,2016-06-16,2016-06-16,0,1,0,0,なし,1,9,2016-01-21
OPP-1633,2015-12-15,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,受注,7,7000000,100,2016-02-23,2016-02-23,0,1,0,0,なし,1,14,2015-12-15
OPP-1634,2015-09-14,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,12000000,0,2015-11-19,2015-11-19,0,0,1,0,不明,1,9,2015-09-14
OPP-1635,2016-01-05,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,受注,7,9000000,100,2016-06-23,2016-06-23,0,1,0,0,なし,1,7,2016-01-05
OPP-1636,2015-04-01,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,19000000,0,2015-05-21,2015-05-21,0,0,1,0,なし,1,3,2015-04-01
OPP-1637,2015-07-23,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,受注,7,3000000,100,2015-11-10,2015-11-10,0,1,0,0,アルファラバル,1,9,2015-07-23
OPP-1638,2015-09-30,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,受注,7,4000000,100,2016-01-05,2016-01-05,0,1,0,0,SPX FLOW,1,14,2015-09-30
OPP-1639,2015-05-18,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,10000000,0,2015-08-12,2015-08-12,0,0,1,0,GEA,1,6,2015-05-18
OPP-1640,2016-03-19,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,8000000,0,2016-07-15,2016-07-15,0,0,1,0,アルファラバル,1,7,2016-03-19
OPP-1641,2015-09-19,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,受注,7,10000000,100,2016-02-07,2016-02-07,0,1,0,0,なし,1,4,2015-09-19
OPP-1642,2015-12-25,A015,SEG003,P201,SR08,花王 ボールバルブ,受注,7,2000000,100,2016-06-10,2016-06-10,0,1,0,0,なし,1,7,2015-12-25
OPP-1643,2015-10-19,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,3000000,0,2016-02-06,2016-02-06,0,0,1,0,なし,1,14,2015-10-19
OPP-1644,2015-10-19,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,受注,7,15000000,100,2016-02-12,2016-02-12,0,1,0,0,アルファラバル,1,12,2015-10-19
OPP-1645,2015-05-14,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,受注,7,14000000,100,2015-10-02,2015-10-02,0,1,0,0,不明,1,7,2015-05-14
OPP-1646,2015-10-20,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,3000000,0,2015-11-28,2015-11-28,0,0,1,0,なし,1,6,2015-10-20
OPP-1647,2015-09-13,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,10000000,0,2015-12-09,2015-12-09,0,0,1,0,アルファラバル,1,6,2015-09-13
OPP-1648,2015-07-07,A015,SEG003,P203,SR09,花王 サニタリーバルブ,受注,7,13000000,100,2015-08-12,2015-08-12,0,1,0,0,不明,1,7,2015-07-07
OPP-1649,2015-11-13,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,10000000,0,2016-01-22,2016-01-22,0,0,1,0,アルファラバル,1,6,2015-11-13
OPP-1650,2015-05-14,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,受注,7,9000000,100,2015-06-26,2015-06-26,0,1,0,0,GEA,1,5,2015-05-14
OPP-1651,2015-05-27,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,受注,7,14000000,100,2015-10-24,2015-10-24,0,1,0,0,アルファラバル,1,10,2015-05-27
